ID,starttime,endtime,age,profile_gender,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,Weight,RUK1,RUK2,RUK2_1,RUK2_2,RUK2_3,RUK2_4,RUK2_5,RUK3,RUK3_1,RUK3_2,RUK3_3,RUK4
1076,11/07/2022,11/07/2022,48,2,2,8,1,2,3,1,1,0.839753117,2,1,3,2,1,2,1,1,3,2,2,3
1077,11/07/2022,11/07/2022,69,2,2,9,1,1,2,1,1,0.76853929,3,1,2,3,1,1,1,1,4,2,3,3
1078,11/07/2022,11/07/2022,69,2,3,10,1,1,2,1,1,0.777754342,2,1,3,3,2,2,2,1,4,4,3,3
1079,11/07/2022,11/07/2022,48,2,4,10,1,1,1,1,1,0.530447513,2,1,4,4,4,4,4,1,3,3,3,3
1080,11/07/2022,11/07/2022,49,1,2,11,1,1,2,1,1,1.305894562,2,1,3,2,1,1,1,1,2,2,4,3
1081,11/07/2022,11/07/2022,52,1,3,3,2, ,2,1,1,0.826233321,3,1,1,1,1,1,1,1,5,5,5,3
1082,11/07/2022,11/07/2022,61,1,4,5,2, ,3,1,1,1.36356208,3,1,2,2,1,1,1,1,4,4,5,3
1083,11/07/2022,11/07/2022,39,1,3,3,1,2,1,1,1,0.630682476,3,1,3,1,2,3,2,1,3,3,3,3
1084,11/07/2022,11/07/2022,55,1,4,11,1,4,2,1,1,1.13424395,3,1,2,3,1,2,1,1,4,4,4,3
1085,11/07/2022,11/07/2022,36,1,2,7,1,2,1,14,2,3.117984824,3,1,1,3,4,1,1,1,3,4,5,3
1086,11/07/2022,11/07/2022,39,2,4,2,1,1,2,1,1,0.918579851,5,1,2,2,1,3,1,1,4,3,4,3
1087,11/07/2022,11/07/2022,49,2,3,8,1,1,2,1,1,0.515033696,2,1,2,2,1,2,1,1,5,5,5,3
1088,11/07/2022,11/07/2022,32,2,3,5,2, ,2,1,1,0.589734543,5,1,2,3,2,2,2,1,3,3,3,3
1089,11/07/2022,11/07/2022,32,2,4,6,1,1,1,1,1,0.786675285,3,1,2,3,1,3,1,1,4,3,3,1
1090,11/07/2022,11/07/2022,62,2,1,11,1,1,2,1,1,0.828201595,2,1,3,3,3,3,2,1,4,1,5,2
1091,11/07/2022,11/07/2022,20,2,3,6,2, ,3,4,1,0.712204273,2,1,2,2,2,2,2,1,4,3,2,3
1092,11/07/2022,11/07/2022,45,2,4,5,1,1,2,1,1,0.949542325,2,1,2,2,2,2,2,1,3,3,3,3
1093,11/07/2022,11/07/2022,37,1,3,3,1,2,1,1,1,1.210648958,5,1,3,2,3,3,2,1,3,3,3,3
1094,11/07/2022,11/07/2022,39,2,4,5,1,1,2,1,1,0.949542325,4,1,1,2,1,1,2,1,5,5,5,3
1095,11/07/2022,11/07/2022,55,1,3,6,2, ,4,1,1,0.989648657,2,1,2,2,1,2,1,1,4,4,4,3
1096,11/07/2022,11/07/2022,56,1,1,5,1,2,1,1,1,0.915983253,2,1,2,3,2,1,2,1,3,2,2,3
1097,11/07/2022,11/07/2022,58,2,2,4,1,2,1,1,1,0.702401607,3,1,2,3,1,2,1,1,4,3,3,3
1098,11/07/2022,11/07/2022,64,1,3,3,1,1,1,1,1,0.913708623,2,1,3,3,1,2,2,1,3,3,3,3
1099,11/07/2022,11/07/2022,65,1,4,1,1,3,1,1,1,0.737432015,3,1,3,1,1,3,1,1,5,3,5,3
1100,11/07/2022,11/07/2022,36,2,3,7,2, ,3,10,2,0.864603441,5,1,4,3,4,3,1,1,5,5,5,3
1101,11/07/2022,11/07/2022,63,1,6,4,1,2,1,1,1,0.785496032,2,1,2,1,1,1,1,1,2,2,3,3
1102,11/07/2022,11/07/2022,30,2,5,8,1,1,2,1,1,0.738153019,3,1,1,3,1,2,1,1,4,3,4,3
1103,11/07/2022,11/07/2022,76,2,1,3,1,1,1,1,1,0.7044386,2,1,2,3,1,1,2,1,4,3,3,3
1104,11/07/2022,11/07/2022,58,2,1,6,1,3,1,1,1,0.682321359,3,1,2,3,1,3,3,1,5,5,5,3
1105,11/07/2022,11/07/2022,62,2,4,4,1,1,1,1,1,1.015599027,2,1,2,2,1,1,1,1,3,5,5,3
1106,11/07/2022,11/07/2022,46,2,4,1,1,1,2,1,1,0.649620668,2,1,1,3,1,3,3,1,4,4,4,3
1107,11/07/2022,11/07/2022,18,2,1,7,2, ,3,1,1,1.134653161,2,1,4,4,4,4,4,1,3,1,1,3
1108,11/07/2022,11/07/2022,40,1,5,1,2, ,3,12,2,1.762532874,2,1,1,2,2,2,1,1,3,4,4,3
1109,11/07/2022,11/07/2022,70,1,1,5,1,1,2,1,1,0.78310709,3,1,4,2,2,4,2,1,3,3,2,4
1110,11/07/2022,11/07/2022,47,2,2,8,1,3,1,1,1,0.852069805,2,1,3,2,1,3,1,1,4,2,3,3
1111,11/07/2022,11/07/2022,46,2,6,8,2, ,3,1,1,1.525752172,5,1,2,3,2,1,2,1,3,3,1,4
1112,11/07/2022,11/07/2022,73,2,5,8,1,1,2,1,1,0.826784122,2,1,1,3,2,3,2,1,4,1,1,3
1113,11/07/2022,11/07/2022,60,1,4,4,1,3,2,8,2,1.157328818,2,1,1,3,1,2,1,1,3,4,3,3
1114,11/07/2022,11/07/2022,49,2,4,8,1,1,2,1,1,1.307367859,2,1,3,3,2,3,2,1,3,3,3,4
1115,11/07/2022,11/07/2022,35,2,3,4,1,2,4,1,1,1.312505655,2,1,3,2,1,1,1,1,4,3,3,3
1116,11/07/2022,11/07/2022,20,2,3,8,2, ,3,6,2,0.712204273,5,1,4,4,3,4,4,1,5,3,4,4
1117,11/07/2022,11/07/2022,69,2,4,6,1,1,1,1,1,0.881132527,5,1,1,3,1,1,2,1,3,3,3,4
1118,11/07/2022,11/07/2022,78,2,1,7,1,99,1,19, ,0.825030022,2,1,3,3,3,3,3,1,4,2,2,3
1119,11/07/2022,11/07/2022,55,1,3,4,1,1,2,1,1,0.979150364,3,1,2,2,1,2,1,1,3,3,4,3
1120,11/07/2022,11/07/2022,63,1,4,8,1,1,2,1,1,1.116291679,3,1,1,3,1,1,1,1,3,5,4,3
1121,11/07/2022,11/07/2022,70,1,4,6,1,1,2,1,1,0.949334535,3,1,3,1,1,2,2,1,3,3,3,3
1122,11/07/2022,11/07/2022,23,1,4,10,2, ,3,1,1,1.288032101,2,1,2,3,3,1,2,1,3,3,1,3
1123,11/07/2022,11/07/2022,52,1,3,4,1,1,2,1,1,1.228341091,4,1,2,3,3,3,3,1,3,3,4,4
1124,11/07/2022,11/07/2022,27,2,3,7,1,3,1,1,1,0.939446271,3,1,1,2,3,2,3,1,4,2,1,3
1125,11/08/2022,11/08/2022,40,1,3,6,2, ,3,1,1,1.627566369,1,1,2,4,1,2,1,1,5,5,5,3
1126,11/07/2022,11/07/2022,62,1,4,2,1,2,1,1,1,0.973453603,3,1,2,3,1,2,2,1,3,3,3,3
1127,11/07/2022,11/07/2022,66,1,3,1,1,2,1,1,1,0.622524622,3,1,2,2,1,2,1,1,3,3,4,3
1128,11/07/2022,11/07/2022,47,2,6,4,2, ,3,1,1,1.125541468,2,1,3,3,1,2,1,1,3,3,3,3
1129,11/07/2022,11/07/2022,20,2,1,7,2, ,3,1,1,1.134653161,2,1,3,3,3,3,3,1,4,2,2,4
1130,11/07/2022,11/07/2022,61,2,5,5,1,1,2,1,1,0.859117632,3,1,2,3,1,2,1,1,3,3,3,2
1131,11/07/2022,11/07/2022,25,2,2,7,1,2,1,1,1,0.978857048,2,1,4,4,2,1,2,1,4,1,4,3
1132,11/08/2022,11/08/2022,24,2,6,4,2, ,3,18,2,1.69849544,4,1,3,1,2,2,2,1,3,3,3,2
1133,11/07/2022,11/07/2022,60,2,1,5,1,7,1,1,1,0.626508886,2,1,2,4,1,3,1,1,4,2,4,3
1134,11/07/2022,11/07/2022,61,1,2,10,1,98,1,1,1,0.61430173,2,1,2,2,1,2,2,1,4,3,4,3
1135,11/07/2022,11/07/2022,58,1,2,7,1,3,1,1,1,0.88980381,2,1,3,3,1,1,2,1,2,2,3,3
1136,11/07/2022,11/07/2022,49,1,3,6,1,2,3,1,1,1.853264067,1,1,2,2,2,2,2,1,3,3,3,3
1137,11/07/2022,11/07/2022,54,1,2,8,1,1,2,1,1,0.937477443,4,1,3,1,1,3,1,1,5,5,5,1
1138,11/07/2022,11/07/2022,43,2,3,5,2, ,3,1,1,1.701175996,5,1,4,4,4,4,4,1,3,3,3,4
1139,11/07/2022,11/07/2022,38,1,2,5,1,1,1,1,1,1.351786593,3,1,2,3,1,2,2,1,4,4,4,3
1140,11/07/2022,11/08/2022,34,1,2,7,2, ,3,4,1,1.245403408,3,1,2,2,2,2,2,1,3,3,3,4
1141,11/07/2022,11/07/2022,24,2,4,3,1,2,3,1,1,1.093500489,1,1,4,4,4,4,4,1,4,2,4,3
1142,11/07/2022,11/07/2022,27,2,4,3,1,99,1,1,1,0.886162457,2,1,2,3,1,2,3,1,5,2,4,3
1143,11/07/2022,11/07/2022,35,1,4,6,1,2,1,1,1,0.751328217,2,1,2,2,3,3,2,1,3,2,3,3
1144,11/07/2022,11/07/2022,70,1,2,8,1,1,2,1,1,0.732275499,3,1,2,3,1,2,1,1,2,2,3,3
1145,11/07/2022,11/07/2022,26,1,3,7,1,2,1,13,2,1.589494994,1,1,2,2,3,3,3,1,4,5,5,3
1146,11/07/2022,11/07/2022,18,1,3,8,2, ,3,1,1,1.025418201,1,1,2,2,3,3,3,1,2,2,4,3
1147,11/07/2022,11/07/2022,60,2,4,11,1,4,4,1,1,1.508975005,2,1,2,3,1,2,1,1,5,5,5,3
1148,11/07/2022,11/07/2022,45,2,1,10,1,2,2,1,1,1.675474434,3,1,2,3,2,2,2,1,4,4,4,3
1149,11/07/2022,11/07/2022,43,2,4,8,1,1,1,1,1,0.785232122,3,1,2,3,2,1,1,1,3,3,3,3
1150,11/07/2022,11/07/2022,75,1,6,11,1,4,1,1,1,0.71048452,2,1,1,3,1,2,1,1,3,3,3,3
1151,11/07/2022,11/07/2022,76,2,4,4,1,3,2,1,1,0.947031809,3,1,4,4,4,4,4,1,3,3,3,3
1152,11/07/2022,11/07/2022,62,1,4,10,1,99,2,1,1,0.897224729,3,1,4,4,4,4,4,1,5,5,5,4
1153,11/07/2022,11/07/2022,20,1,1,6,2, ,3,1,1,1.200095991,3,1,1,2,1,3,2,1,2,2,2,3
1154,11/07/2022,11/07/2022,58,2,4,9,1,1,1,1,1,0.949676351,3,1,2,3,1,2,1,1,3,3,3,2
1155,11/07/2022,11/07/2022,75,2,6,11,1,4,1,1,1,0.74430124,3,1,1,2,1,1,1,1,3,3,3,3
1156,11/07/2022,11/07/2022,64,2,1,8,1,3,1,1,1,0.75546101,3,1,3,3,1,1,2,1,3,2,2,3
1157,11/07/2022,11/07/2022,25,2,5,1,99, ,2,10,2,0.611812651,4,1,3,2,3,3,2,1,2,2,2,4
1158,11/07/2022,11/07/2022,20,1,3,4,2, ,3,1,1,1.160960372,2,1,2,3,1,2,2,1,2,3,2,3
1159,11/07/2022,11/07/2022,58,2,3,8,2, ,3,1,1,0.785425943,4,1,2,3,2,2,1,1,3,4,3,4
1160,11/07/2022,11/07/2022,44,1,3,2,1,1,1,1,1,0.721735689,3,1,1,2,1,1,1,1,3,4,4,3
1161,11/07/2022,11/07/2022,40,2,3,9,2, ,3,1,1,0.511312053,2,1,1,2,2,3,2,1,3,3,4,3
1162,11/07/2022,11/07/2022,28,2,2,11,1,2,3,7,2,1.574818368,2,1,2,3,1,3,1,1,4,4,2,3
1163,11/07/2022,11/07/2022,41,2,4,8,1,1,2,1,1,0.887907399,3,1,1,2,1,1,1,1,4,2,5,3
1164,11/07/2022,11/07/2022,63,1,3,1,1,3,2,1,1,0.872384783,2,1,2,2,1,2,2,1,3,3,3,2
1165,11/07/2022,11/07/2022,26,2,3,5,1,1,2,1,1,0.778824092,2,1,2,3,2,3,1,1,3,3,3,3
1166,11/07/2022,11/07/2022,42,2,5,6,1,1,2,1,1,0.522022616,3,1,2,2,1,3,1,1,4,4,4,3
1167,11/07/2022,11/07/2022,48,2,2,3,1,2,2,1,1,0.841493003,2,1,2,3,1,2,1,1,3,2,4,3
1168,11/07/2022,11/07/2022,67,1,3,11,1,2,1,1,1,0.839331606,2,1,3,2,4,1,1,1,2,2,2,3
1169,11/07/2022,11/07/2022,20,1,2,6,2, ,3,10,2,2.498637162,5,1,4,4,4,4,4,1,3,3,3,4
1170,11/07/2022,11/07/2022,36,2,4,6,1,2,2,1,1,0.784320348,2,1,2,2,2,2,2,1,3,2,3,3
1171,11/08/2022,11/08/2022,34,1,6,1,2, ,4,1,1,1.908180784,5,1,4,4,4,4,4,1,5,5,5,4
1172,11/07/2022,11/07/2022,27,2,5,2,1,7,1,1,1,0.771444807,5,1,1,2,4,1,1,1,4,4,4,3
1173,11/07/2022,11/07/2022,39,2,3,6,2, ,3,1,1,0.723008015,5,1,1,3,1,1,1,1,5,5,5,3
1174,11/07/2022,11/07/2022,51,2,3,5,1,1,2,1,1,0.940198371,3,1,2,2,2,1,1,1,4,3,2,3
1175,11/07/2022,11/07/2022,38,2,3,9,1,2,1,1,1,0.773205086,2,1,2,2,3,3,2,1,3,2,2,3
1176,11/07/2022,11/07/2022,33,2,4,8,1,98,2,1,1,0.980992615,4,1,2,2,1,1,1,1,3,4,4,3
1177,11/07/2022,11/07/2022,35,2,2,9,1,3,1,1,1,0.626944919,2,1,1,2,3,2,2,1,4,2,4,3
1178,11/07/2022,11/07/2022,50,2,1,10,1,1,1,4,1,0.942597619,4,1,2,3,1,2,3,1,4,4,3,3
1179,11/07/2022,11/07/2022,37,2,3,3,1,2,1,7,2,0.58331397,2,1,2,4,1,2,1,1,3,3,3,3
1180,11/07/2022,11/07/2022,23,2,3,9,1,1,3,1,1,1.105146316,3,1,3,3,3,3,3,1,5,4,4,3
1181,11/07/2022,11/07/2022,59,2,2,5,1,2,1,1,1,0.701113045,2,1,1,3,2,1,1,1,3,3,3,3
1182,11/08/2022,11/08/2022,49,1,4,8,2, ,3,1,1,1.984328902,5,1,4,4,4,4,4,1,5,5,5,3
1183,11/07/2022,11/07/2022,33,2,3,6,1,1,1,1,1,0.64523892,2,1,3,2,2,1,1,1,4,2,2,3
1184,11/07/2022,11/07/2022,31,2,5,6,2, ,4,1,1,0.732819112,5,1,4,4,4,4,4,1,3,3,3,4
1185,11/07/2022,11/07/2022,48,2,4,10,1,1,2,1,1,0.846587141,2,1,2,2,3,3,2,1,3,2,2,3
1186,11/07/2022,11/07/2022,40,1,2,11,1,4,1,1,1,0.66785987,1,1,1,2,1,2,1,1,4,4,3,3
1187,11/07/2022,11/07/2022,67,2,4,4,1,2,1,1,1,1.755842853,2,1,1,3,2,1,2,1,3,3,2,3
1188,11/07/2022,11/07/2022,67,2,3,9,1,1,2,1,1,0.815715006,3,1,2,3,1,1,1,1,3,2,3,3
1189,11/07/2022,11/07/2022,62,2,4,11,1,4,1,1,1,1.29986562,2,1,3,2,2,3,2,1,4,1,2,3
1190,11/07/2022,11/07/2022,40,1,4,10,2, ,3,1,1,0.981922389,3,1,2,3,1,3,1,1,3,3,3,3
1191,11/07/2022,11/07/2022,48,1,5,5,2, ,3,4,1,1.573513347,2,1,1,2,4,4,2,1,5,5,5,4
1192,11/07/2022,11/07/2022,49,1,4,7,1,2,1,11,2,1.937912281,2,1,3,4,4,2,1,1,3,5,4,3
1193,11/07/2022,11/07/2022,47,2,2,8,1,99,1,1,1,0.592023416,3,1,2,2,2,2,1,1,4,2,2,3
1194,11/07/2022,11/07/2022,49,2,2,5,2, ,1,1,1,0.492279806,3,1,2,2,1,2,2,1,4,2,4,3
1195,11/07/2022,11/07/2022,39,2,3,2,2, ,1,12,2,0.378212194,2,1,2,2,2,3,2,1,4,4,4,3
1196,11/07/2022,11/07/2022,47,2,1,7,1,2,1,1,1,0.720233775,2,1,1,3,1,1,1,1,4,3,4,3
1197,11/07/2022,11/07/2022,37,2,2,7,2, ,1,13,2,1.001082371,1,1,3,3,2,3,2,1,3,3,3,3
1198,11/07/2022,11/07/2022,18,2,2,2,2, ,3,1,1,1.616019299,4,1,3,4,1,2,2,1,2,5,2,2
1199,11/08/2022,11/08/2022,21,2,5,9,1,3,3,1,1,1.038949747,2,1,1,4,2,2,1,1,4,2,4,3
1200,11/07/2022,11/07/2022,58,2,6,5,1,98,4,9,2,0.950189854,1,1,2,1,3,3,3,1,5,5,5,3
1201,11/07/2022,11/07/2022,47,1,4,2,1,7,2,1,1,1.132417808,4,1,1,1,1,1,1,1,4,4,4,3
1202,11/07/2022,11/07/2022,51,1,4,5,1,2,1,1,1,0.946591759,3,1,1,1,1,2,1,1,3,3,3,3
1203,11/07/2022,11/07/2022,75,1,3,11,1,3,2,1,1,2.918211723,4,1,2,2,1,1,2,1,4,4,3,3
1204,11/07/2022,11/07/2022,73,2,2,6,1,1,1,1,1,0.680916575,3,1,2,3,2,1,3,1,3,2,2,3
1205,11/07/2022,11/07/2022,56,2,4,3,1,1,2,1,1,0.999715658,3,1,2,2,1,3,1,1,3,3,3,3
1206,11/07/2022,11/07/2022,39,2,2,1,2, ,1,1,1,0.683547297,2,1,3,2,3,1,1,1,4,1,1,3
1207,11/07/2022,11/07/2022,43,2,3,6,1,3,1,1,1,0.665429061,5,1,3,2,1,3,1,1,4,4,5,3
1208,11/07/2022,11/07/2022,31,1,5,3,2, ,2,1,1,0.661495416,4,1,3,3,3,3,3,1,3,4,4,3
1209,11/07/2022,11/07/2022,39,1,3,9,1,1,2,1,1,1.514279449,3,1,3,3,1,3,1,1,5,5,4,4
1210,11/07/2022,11/07/2022,49,1,5,11,1,1,1,1,1,0.708297427,2,1,4,4,4,4,4,1,3,3,3,4
1211,11/07/2022,11/07/2022,66,2,5,6,1,1,2,1,1,0.826784122,3,1,2,3,3,2,2,1,3,3,3,2
1212,11/07/2022,11/07/2022,65,1,2,8,2, ,3,1,1,0.728320173,3,1,2,2,1,2,1,1,5,5,5,3
1213,11/07/2022,11/07/2022,57,2,2,2,1,2,1,1,1,0.893725538,2,1,3,1,2,3,2,1,5,4,4,3
1214,11/07/2022,11/07/2022,43,1,3,8,1,1,2,1,1,0.787410335,2,1,4,4,4,4,4,1,3,3,3,2
1215,11/07/2022,11/07/2022,59,1,6,10,1,5,1,1,1,0.902022397,2,1,1,1,3,3,3,1,3,3,4,3
1216,11/07/2022,11/07/2022,45,1,4,9,1,1,2,1,1,0.960010673,3,1,1,2,1,1,1,1,5,5,5,3
1217,11/07/2022,11/07/2022,43,1,2,6,1,7,1,4,1,1.396559826,2,1,2,2,3,2,2,1,2,3,2,3
1218,11/07/2022,11/07/2022,64,2,3,6,1,3,1,1,1,1.082121264,3,1,3,1,1,3,1,1,4,2,2,3
1219,11/07/2022,11/07/2022,27,1,3,9,2, ,2,1,1,1.085052984,2,1,2,3,2,3,3,1,2,2,3,3
1220,11/07/2022,11/07/2022,20,2,4,9,2, ,3,1,1,0.868319443,2,1,4,4,4,4,4,1,3,1,3,3
1221,11/07/2022,11/07/2022,50,2,3,8,1,2,2,1,1,0.775177574,3,1,2,2,1,1,1,1,5,1,4,3
1222,11/07/2022,11/07/2022,49,1,4,9,1,1,2,1,1,1.846209489,3,1,2,3,1,1,1,1,4,4,4,3
1223,11/07/2022,11/07/2022,18,1,2,2,2, ,3,12,2,1.388171489,5,1,3,2,2,3,2,1,2,3,3,3
1224,11/07/2022,11/07/2022,56,1,4,7,1,2,1,1,1,1.469942729,2,1,2,3,1,3,1,1,2,2,4,3
1225,11/07/2022,11/07/2022,57,2,3,5,1,1,2,1,1,0.847615631,3,1,3,2,1,2,1,1,3,3,3,3
1226,11/07/2022,11/07/2022,71,2,1,10,1,5,1,1,1,0.594374192,1,1,1,3,1,1,2,1,4,3,4,3
1227,11/07/2022,11/07/2022,32,1,2,10,1,2,1,1,1,1.090802041,3,1,1,3,1,1,1,1,3,3,3,4
1228,11/07/2022,11/07/2022,24,2,1,9,1,3,1,1,1,0.685414873,2,1,2,2,2,2,2,1,3,1,1,3
1229,11/07/2022,11/07/2022,24,2,3,2,1,2,1,1,1,0.574597645,2,1,2,1,3,3,2,1,4,2,4,3
1230,11/07/2022,11/07/2022,71,1,4,11,1,2,1,1,1,1.025193814,2,1,4,3,2,2,3,1,2,4,4,3
1231,11/07/2022,11/07/2022,32,2,4,7,2, ,3,4,1,1.490558383,2,1,3,3,3,3,3,1,3,1,1,3
1232,11/07/2022,11/07/2022,64,1,1,9,1,3,1,1,1,0.988801212,1,1,2,3,1,1,2,1,3,2,4,3
1233,11/07/2022,11/07/2022,63,2,6,8,1,1,2,1,1,0.891100151,3,1,2,3,1,2,2,1,5,3,3,3
1234,11/07/2022,11/07/2022,74,1,1,8,1,98,2,1,1,0.810531719,3,1,1,3,1,1,2,1,4,3,3,3
1235,11/07/2022,11/07/2022,60,1,3,6,1,2,1,1,1,0.897281094,3,1,3,2,2,2,2,1,2,2,3,3
1236,11/07/2022,11/07/2022,85,2,3,6,1,1,2,1,1,0.815715006,3,1,3,3,2,2,2,1,4,4,4,3
1237,11/07/2022,11/07/2022,54,2,3,6,1,1,1,1,1,0.702231223,3,1,2,2,1,1,2,1,3,3,3,3
1238,11/07/2022,11/07/2022,56,1,3,6,1,2,1,1,1,0.780161099,3,1,2,3,3,3,3,1,2,2,4,3
1239,11/07/2022,11/07/2022,50,2,2,7,2, ,3,4,1,1.39053454,2,1,2,3,1,2,1,1,3,4,4,3
1240,11/07/2022,11/07/2022,60,2,3,8,2, ,3,1,1,0.872817065,2,1,1,1,1,1,1,1,4,4,4,3
1241,11/07/2022,11/07/2022,59,1,6,11,2, ,4,1,1,0.953813199,3,1,3,3,1,2,1,1,3,3,4,3
1242,11/07/2022,11/07/2022,64,2,2,5,1,3,1,1,1,0.698842743,2,1,2,2,1,1,2,1,4,2,4,3
1243,11/07/2022,11/07/2022,79,1,6,3,1,1,2,1,1,0.816483184,2,1,2,3,3,1,1,1,4,4,4,2
1244,11/07/2022,11/07/2022,23,2,6,2,1,2,3,9,2,0.910741561,5,1,2,2,3,2,2,1,3,3,3,4
1245,11/07/2022,11/07/2022,38,2,1,6,2, ,3,4,1,0.924100221,2,1,2,3,2,2,1,1,1,2,4,3
1246,11/07/2022,11/07/2022,21,2,2,8,1,99,3,1,1,0.671014953,2,1,2,3,3,3,4,1,4,2,1,3
1247,11/07/2022,11/07/2022,51,1,4,6,1,1,2,1,1,1.116291679,3,1,2,3,1,1,1,1,4,4,4,3
1248,11/07/2022,11/07/2022,39,1,2,3,1,2,1,1,1,1.142729146,2,1,2,3,1,1,3,1,2,2,2,3
1249,11/07/2022,11/07/2022,50,2,2,8,1,2,1,1,1,0.87326922,2,1,1,3,1,2,1,1,3,3,3,3
1250,11/07/2022,11/07/2022,67,2,5,8,1,1,2,1,1,0.826784122,3,1,2,2,2,4,2,1,4,4,4,3
1251,11/07/2022,11/07/2022,61,2,3,5,1,1,3,2,1,1.174368589,2,1,4,3,1,1,1,1,4,4,4,3
1252,11/07/2022,11/07/2022,57,1,1,7,1,1,1,1,1,1.210802506,3,1,1,3,2,2,2,1,1,1,3,3
1253,11/07/2022,11/07/2022,67,1,1,2,1,1,2,1,1,0.7575717,3,1,1,3,1,1,2,1,3,3,3,3
1254,11/08/2022,11/08/2022,28,1,3,8,2, ,3,9,2,3.129994864,2,1,3,2,3,3,2,1,3,4,3,3
1255,11/07/2022,11/07/2022,59,2,2,8,2, ,2,7,2,0.593533699,2,1,2,2,1,1,1,1,4,4,3,3
1256,11/07/2022,11/07/2022,55,1,1,3,2, ,2,1,1,0.895312307,3,1,1,3,2,3,2,1,4,4,4,3
1257,11/07/2022,11/07/2022,34,2,3,5,1,1,1,1,1,0.937805977,3,1,2,2,2,3,1,1,3,3,2,3
1258,11/07/2022,11/07/2022,44,2,4,8,1,1,2,1,1,0.627929077,3,1,2,2,1,2,1,1,3,3,3,3
1259,11/07/2022,11/07/2022,63,2,3,10,1,1,2,1,1,0.838256316,2,1,2,1,1,1,1,1,3,3,3,2
1260,11/07/2022,11/07/2022,43,1,3,3,2, ,3,19, ,3.308355538,4,1,3,3,4,3,3,1,5,5,5,4
1261,11/07/2022,11/07/2022,24,1,6,1,1,2,3,1,1,1.628841938,2,1,1,4,2,3,2,1,4,2,5,3
1262,11/08/2022,11/08/2022,47,1,3,11,2, ,1,1,1,1.739145888,2,1,3,3,1,1,1,1,3,3,3,3
1263,11/07/2022,11/07/2022,18,2,1,9,2, ,3,1,1,0.66978397,3,1,4,4,4,1,2,1,4,4,4,2
1264,11/07/2022,11/07/2022,42,1,3,5,1,1,3,1,1,1.166683976,4,1,4,3,1,1,1,1,5,3,5,3
1265,11/07/2022,11/07/2022,24,2,1,7,1,2,3,1,1,1.231332265,3,1,2,3,2,2,2,1,4,4,4,3
1266,11/07/2022,11/07/2022,43,2,2,10,1,5,1,1,1,0.375971205,5,1,2,1,2,3,1,1,4,3,4,3
1267,11/07/2022,11/07/2022,79,1,2,8,1,1,2,1,1,0.733621334,3,1,2,2,1,1,3,1,3,3,4,3
1268,11/07/2022,11/07/2022,32,2,3,6,2, ,3,1,1,1.505325163,2,1,1,1,2,1,1,1,5,5,5,3
1269,11/07/2022,11/07/2022,42,2,3,7,1,1,1,4,1,1.107418752,2,1,3,3,3,3,3,1,4,2,2,3
1270,11/07/2022,11/07/2022,75,2,1,5,1,3,1,1,1,0.64721358,3,1,2,3,1,1,3,1,5,2,3,3
1271,11/07/2022,11/07/2022,77,2,6,7,1,1,3,9,2,1.446582232,3,1,3,2,3,3,3,1,2,2,3,2
1272,11/07/2022,11/07/2022,22,1,3,7,2, ,3,14,2,4.484422275,3,1,3,2,1,2,2,1,2,5,2,2
1273,11/07/2022,11/07/2022,46,2,2,8,1,1,2,1,1,0.686152022,3,1,1,3,1,2,2,1,3,2,4,3
1274,11/07/2022,11/07/2022,42,2,1,9,1,1,1,1,1,0.826216696,2,1,1,3,1,2,2,1,4,2,3,3
1275,11/07/2022,11/07/2022,19,1,2,2,2, ,3,1,1,1.385624875,5,1,4,4,4,4,4,1,3,3,3,4
1276,11/08/2022,11/08/2022,19,1,3,11,2, ,3,1,1,2.521762513,3,1,2,1,1,1,1,1,2,2,4,3
1277,11/07/2022,11/07/2022,33,1,1,8,1,2,1,9,2,1.114525067,2,1,3,3,1,3,1,1,3,4,4,3
1278,11/07/2022,11/07/2022,64,2,4,3,2, ,2,1,1,0.800938753,2,1,1,3,1,1,1,1,3,5,4,3
1279,11/07/2022,11/07/2022,38,2,4,3,1,1,2,1,1,0.918579851,2,1,2,3,1,2,1,1,4,3,3,3
1280,11/08/2022,11/08/2022,43,1,4,3,2, ,3,1,1,2.295307063,3,1,2,2,2,2,1,1,4,3,2,2
1281,11/08/2022,11/08/2022,30,1,3,3,2, ,3,3,2,1.882633761,5,1,4,4,4,4,4,1,3,3,3,4
1282,11/07/2022,11/07/2022,56,2,2,8,1,1,1,1,1,0.733885481,3,1,2,3,1,1,1,1,4,4,4,2
1283,11/07/2022,11/07/2022,31,2,6,4,2, ,2,1,1,0.597737141,3,1,2,4,4,3,1,1,4,5,5,3
1284,11/07/2022,11/07/2022,70,1,2,7,1,7,1,1,1,0.494097217,2,1,3,2,1,1,2,1,2,2,2,3
1285,11/07/2022,11/07/2022,24,1,4,11,2, ,3,1,1,3.074532832,3,1,1,3,1,1,1,1,5,5,5,3
1286,11/07/2022,11/07/2022,56,1,3,5,1,1,2,1,1,0.979150364,2,1,3,2,3,2,1,1,3,4,4,3
1287,11/07/2022,11/07/2022,26,2,3,4,1,2,1,9,2,0.839312217,1,1,4,4,2,3,1,1,3,5,4,4
